id,created,modified,codigo,nombre,habilitado
239,10/11/2015 10:37,10/11/2015 10:37,A44.1,BARTONELOSIS CUTANEA Y MUCOCUTANEA,True
240,10/11/2015 10:37,10/11/2015 10:37,A44.8,OTRAS FORMAS DE BARTONELOSIS,True
241,10/11/2015 10:37,10/11/2015 10:37,A44.9,"BARTONELOSIS, NO ESPECIFICADA",True
242,10/11/2015 10:37,10/11/2015 10:37,A46.X,ERISIPELA,True
243,10/11/2015 10:37,10/11/2015 10:37,A48,"OTRAS ENFERMEDADES BACTERIANAS, NO CLASIFICADAS EN OTRA PARTE",True
244,10/11/2015 10:37,10/11/2015 10:37,A48.0,GANGRENA GASEOSA,True
245,10/11/2015 10:37,10/11/2015 10:37,A48.1,ENFERMEDAD DE LOS LEGIONARIOS,True
246,10/11/2015 10:37,10/11/2015 10:37,A48.2,ENFERMEDAD DE LOS LEGIONARIOS NO NEUMONICA (FIEBRE DE PONTIAC),True
247,10/11/2015 10:37,10/11/2015 10:37,A48.3,SINDROME DEL CHOQUE TOXICO,True
248,10/11/2015 10:37,10/11/2015 10:37,A48.4,FIEBRE PURPURICA BRASILENA,True
249,10/11/2015 10:37,10/11/2015 10:37,A48.8,OTRAS ENFERMEDADES BACTERIANAS ESPECIFICADAS,True
250,10/11/2015 10:37,10/11/2015 10:37,A49,INFECCION BACTERIANA DE SITIO NO ESPECIFICADO,True
251,10/11/2015 10:37,10/11/2015 10:37,A49.0,"INFECCION ESTAFILOCOCICA, SIN OTRA ESPECIFICACION",True
252,10/11/2015 10:37,10/11/2015 10:37,A49.1,"INFECCION ESTREPTOCOCICA, SIN OTRA ESPECIFICACION",True
253,10/11/2015 10:37,10/11/2015 10:37,A49.2,"INFECCION POR HAEMOPHILUS INFLUENZAE, SIN OTRA ESPECIFICACION",True
254,10/11/2015 10:37,10/11/2015 10:37,A49.3,"INFECCION POR MICOPLASMA, SIN OTRA ESPECIFICACION",True
255,10/11/2015 10:37,10/11/2015 10:37,A49.8,OTRAS INFECCIONES BACTERIANAS DE SITIO NO ESPECIFICADO,True
256,10/11/2015 10:37,10/11/2015 10:37,A49.9,"INFECCION BACTERIANA, NO ESPECIFICADA",True
257,10/11/2015 10:37,10/11/2015 10:37,A50,SIFILIS CONGENITA,True
258,10/11/2015 10:37,10/11/2015 10:37,A50.0,"SIFILIS CONGENITA PRECOZ, SINTOMATICA",True
259,10/11/2015 10:37,10/11/2015 10:37,A50.1,"SIFILIS CONGENITA PRECOZ, LATENTE",True
260,10/11/2015 10:37,10/11/2015 10:37,A50.2,"SIFILIS CONGENITA PRECOZ, SIN OTRA ESPECIFICACION",True
261,10/11/2015 10:37,10/11/2015 10:37,A50.3,OCULOPATIA SIFILITICA CONGENITA TARDIA,True
262,10/11/2015 10:37,10/11/2015 10:37,A50.4,NEUROSIFILIS CONGENITA TARDIA (NEUROSIFILIS JUVENIL),True
263,10/11/2015 10:37,10/11/2015 10:37,A50.5,"OTRAS FORMAS DE SIFILIS CONGENITA TARDIA, SINTOMATICA",True
264,10/11/2015 10:37,10/11/2015 10:37,A50.6,"SIFILIS CONGENITA TARDIA, LATENTE",True
265,10/11/2015 10:37,10/11/2015 10:37,A50.7,"SIFILIS CONGENITA TARDIA, SIN OTRA ESPECIFICACION",True
266,10/11/2015 10:37,10/11/2015 10:37,A50.9,"SIFILIS CONGENITA, SIN OTRA ESPECIFICACION",True
267,10/11/2015 10:37,10/11/2015 10:37,A51,SIFILIS PRECOZ,True
268,10/11/2015 10:37,10/11/2015 10:37,A51.0,SIFILIS GENITAL PRIMARIA,True
269,10/11/2015 10:37,10/11/2015 10:37,A51.1,SIFILIS PRIMARIA ANAL,True
270,10/11/2015 10:37,10/11/2015 10:37,A51.2,SIFILIS PRIMARIA EN OTROS SITIOS,True
271,10/11/2015 10:37,10/11/2015 10:37,A51.3,SIFILIS SECUNDARIA DE PIEL Y MEMBRANAS MUCOSAS,True
272,10/11/2015 10:37,10/11/2015 10:37,A51.4,OTRAS SIFILIS SECUNDARIAS,True
273,10/11/2015 10:37,10/11/2015 10:37,A51.5,"SIFILIS PRECOZ, LATENTE",True
274,10/11/2015 10:37,10/11/2015 10:37,A51.9,"SIFILIS PRECOZ, SIN OTRA ESPECIFICACION",True
275,10/11/2015 10:37,10/11/2015 10:37,A52,SIFILIS TARDIA,True
276,10/11/2015 10:37,10/11/2015 10:37,A52.0,SIFILIS CARDIOVASCULAR,True
277,10/11/2015 10:37,10/11/2015 10:37,A52.1,NEUROSIFILIS SINTOMATICA,True
278,10/11/2015 10:37,10/11/2015 10:37,A52.2,NEUROSIFILIS ASINTOMATICA,True
279,10/11/2015 10:37,10/11/2015 10:37,A52.3,NEUROSIFILIS NO ESPECIFICADA,True
280,10/11/2015 10:37,10/11/2015 10:37,A52.7,OTRAS SIFILIS TARDIAS SINTOMATICAS,True
281,10/11/2015 10:37,10/11/2015 10:37,A52.8,"SIFILIS TARDIA, LATENTE",True
282,10/11/2015 10:37,10/11/2015 10:37,A52.9,"SIFILIS TARDIA, NO ESPECIFICADA",True
283,10/11/2015 10:37,10/11/2015 10:37,A53,OTRAS SIFILIS Y LAS NO ESPECIFICADAS,True
284,10/11/2015 10:37,10/11/2015 10:37,A53.0,"SIFILIS LATENTE, NO ESPECIFICADA COMO PRECOZ O TARDIA",True
285,10/11/2015 10:37,10/11/2015 10:37,A53.9,"SIFILIS, NO ESPECIFICADA",True
286,10/11/2015 10:37,10/11/2015 10:37,A54,INFECCION GONOCOCICA,True
287,10/11/2015 10:37,10/11/2015 10:37,A54.0,INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR SIN ABSCESO PERIURETRAL O DE GLANDULA ACCESORIA,True
288,10/11/2015 10:37,10/11/2015 10:37,A54.1,INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR CON ABSCESO PERIURETRAL Y DE GLANDULAS ACCESORIAS,True
289,10/11/2015 10:37,10/11/2015 10:37,A54.2,PELVIPERITONITIS GONOCOCICA Y OTRAS INFECCIONES GONOCOCICAS GENITOURINARIAS,True
290,10/11/2015 10:37,10/11/2015 10:37,A54.3,INFECCION GONOCOCICA DEL OJO,True
291,10/11/2015 10:37,10/11/2015 10:37,A54.4,INFECCION GONOCOCICA DEL SISTEMA OSTEOMUSCULAR,True
292,10/11/2015 10:37,10/11/2015 10:37,A54.5,FARINGITIS GONOCOCICA,True
293,10/11/2015 10:37,10/11/2015 10:37,A54.6,INFECCION GONOCOCICA DEL ANO Y DEL RECTO,True
294,10/11/2015 10:37,10/11/2015 10:37,A54.8,OTRAS INFECCIONES GONOCOCICAS,True
295,10/11/2015 10:37,10/11/2015 10:37,A54.9,"INFECCION GONOCOCICA, NO ESPECIFICADA",True
296,10/11/2015 10:37,10/11/2015 10:37,A55.X,LINFOGRANULOMA (VENEREO) POR CLAMIDIAS,True
297,10/11/2015 10:37,10/11/2015 10:37,A56,OTRAS ENFERMEDADES DE TRANSMISION SEXUAL DEBIDAS A CLAMIDIAS,True
298,10/11/2015 10:37,10/11/2015 10:37,A56.0,INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS,True
299,10/11/2015 10:37,10/11/2015 10:37,A56.1,INFECCION DEL PELVIPERITONEO Y OTROS ORGANOS GENITOURINARIOS DEBIDA A CLAMIDIAS,True
300,10/11/2015 10:37,10/11/2015 10:37,A56.2,"INFECCIONES DEL TRACTO GENITOURINARIO DEBIDAS A CLAMIDIAS, SIN OTRA ESPECIFICACION",True
301,10/11/2015 10:37,10/11/2015 10:37,A56.3,INFECCION DEL ANO Y DEL RECTO DEBIDA A CLAMIDIAS,True
302,10/11/2015 10:37,10/11/2015 10:37,A56.4,INFECCION DE FARINGE DEBIDA A CLAMIDIAS,True
303,10/11/2015 10:37,10/11/2015 10:37,A56.8,INFECCION DE TRANSMISION SEXUAL DE OTROS SITIOS DEBIDA A CLAMIDIAS,True
304,10/11/2015 10:37,10/11/2015 10:37,A57.X,CHANCRO BLANDO,True
305,10/11/2015 10:37,10/11/2015 10:37,A58.X,GRANULOMA INGUINAL,True
306,10/11/2015 10:37,10/11/2015 10:37,A59,TRICOMONIASIS,True
307,10/11/2015 10:37,10/11/2015 10:37,A59.0,TRICOMONIASIS UROGENITAL,True
308,10/11/2015 10:37,10/11/2015 10:37,A59.8,TRICOMONIASIS DE OTROS SITIOS,True
309,10/11/2015 10:37,10/11/2015 10:37,A59.9,"TRICOMONIASIS, NO ESPECIFICADA",True
310,10/11/2015 10:37,10/11/2015 10:37,A60,INFECCION ANOGENITAL DEBIDA A VIRUS DEL HERPES (HERPES SIMPLE),True
311,10/11/2015 10:37,10/11/2015 10:37,A60.0,INFECCION DE GENITALES Y TRAYECTO UROGENITAL DEBIDA A VIRUS DEL HERPES (HERPES SIMPLE),True
312,10/11/2015 10:37,10/11/2015 10:37,A60.1,INFECCION DE LA PIEL PERIANAL Y RECTO POR VIRUS DEL HERPES SIMPLE,True
313,10/11/2015 10:37,10/11/2015 10:37,A60.9,"INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE, SIN OTRA ESPECIFICACION",True
314,10/11/2015 10:37,10/11/2015 10:37,A63,"OTRAS ENFERMEDADES DE TRANSMISION PREDOMINANTEMENTE SEXUAL, NO CLASIFICADAS EN OTRA PARTE",True
315,10/11/2015 10:37,10/11/2015 10:37,A63.0,VERRUGAS (VENEREAS) ANOGENITALES,True
316,10/11/2015 10:37,10/11/2015 10:37,A63.8,"OTRAS ENFERMEDADES DE TRANSMISION PREDOMINANTEMENTE SEXUAL, ESPECIFICADAS",True
317,10/11/2015 10:37,10/11/2015 10:37,A64.X,ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA,True
318,10/11/2015 10:37,10/11/2015 10:37,A65.X,SIFILIS NO VENEREA,True
319,10/11/2015 10:37,10/11/2015 10:37,A66,FRAMBESIA,True
320,10/11/2015 10:37,10/11/2015 10:37,A66.0,LESIONES INICIALES DE FRAMBESIA,True
321,10/11/2015 10:37,10/11/2015 10:37,A66.1,LESIONES PAPILOMATOSAS MULTIPLES Y FRAMBESIA CON PASO DE CANGREJO,True
322,10/11/2015 10:37,10/11/2015 10:37,A66.2,OTRAS LESIONES PRECOCES DE LA PIEL EN LA FRAMBESIA,True
323,10/11/2015 10:37,10/11/2015 10:37,A66.3,HIPERQUERATOSIS DE FRAMBESIA,True
324,10/11/2015 10:37,10/11/2015 10:37,A66.4,GOMA Y ULCERAS DE FRAMBESIA,True
325,10/11/2015 10:37,10/11/2015 10:37,A66.5,GANGOSA,True
326,10/11/2015 10:37,10/11/2015 10:37,A66.6,LESIONES FRAMBESICAS DE LOS HUESOS Y DE LAS ARTICULACIONES,True
327,10/11/2015 10:37,10/11/2015 10:37,A66.7,OTRAS MANIFESTACIONES DE FRAMBESIA,True
328,10/11/2015 10:37,10/11/2015 10:37,A66.8,FRAMBESIA LATENTE,True
329,10/11/2015 10:37,10/11/2015 10:37,A66.9,"FRAMBESIA, NO ESPECIFICADA",True
330,10/11/2015 10:37,10/11/2015 10:37,A67,PINTA (CARATE),True
331,10/11/2015 10:37,10/11/2015 10:37,A67.0,LESIONES PRIMARIAS DE LA PINTA,True
332,10/11/2015 10:37,10/11/2015 10:37,A67.1,LESIONES INTERMEDIAS DE LA PINTA,True
333,10/11/2015 10:37,10/11/2015 10:37,A67.2,LESIONES TARDIAS DE LA PINTA,True
334,10/11/2015 10:37,10/11/2015 10:37,A67.3,LESIONES MIXTAS DE LA PINTA,True
335,10/11/2015 10:37,10/11/2015 10:37,A67.9,"PINTA, NO ESPECIFICADA",True
336,10/11/2015 10:37,10/11/2015 10:37,A68,FIEBRES RECURRENTES,True
337,10/11/2015 10:37,10/11/2015 10:37,A68.0,FIEBRE RECURRENTE TRANSMITIDA POR PIOJOS,True
338,10/11/2015 10:37,10/11/2015 10:37,A68.1,FIEBRE RECURRENTE TRANSMITIDA POR GARRAPATAS,True
339,10/11/2015 10:37,10/11/2015 10:37,A68.9,"FIEBRE RECURRENTE, NO ESPECIFICADA",True
340,10/11/2015 10:37,10/11/2015 10:37,A69,OTRAS INFECCIONES CAUSADAS POR ESPIROQUETAS,True
341,10/11/2015 10:37,10/11/2015 10:37,A69.0,ESTOMATITIS ULCERATIVA NECROTIZANTE,True
342,10/11/2015 10:37,10/11/2015 10:37,A69.1,OTRAS INFECCIONES DE VINCENT,True
343,10/11/2015 10:37,10/11/2015 10:37,A69.2,ENFERMEDAD DE LYME,True
344,10/11/2015 10:37,10/11/2015 10:37,A69.8,OTRAS INFECCIONES ESPECIFICADAS POR ESPIROQUETAS,True
345,10/11/2015 10:37,10/11/2015 10:37,A69.9,"INFECCION POR ESPIROQUETA, NO ESPECIFICADA",True
346,10/11/2015 10:37,10/11/2015 10:37,A70.X,INFECCION DEBIDA A CHLAMYDIA PSITTACI,True
347,10/11/2015 10:37,10/11/2015 10:37,A71,TRACOMA,True
348,10/11/2015 10:37,10/11/2015 10:37,A71.0,ESTADO INICIAL DE TRACOMA,True
349,10/11/2015 10:37,10/11/2015 10:37,A71.1,ESTADO ACTIVO DE TRACOMA,True
350,10/11/2015 10:37,10/11/2015 10:37,A71.9,"TRACOMA, NO ESPECIFICADO",True
351,10/11/2015 10:37,10/11/2015 10:37,A74,OTRAS ENFERMEDADES CAUSADAS POR CLAMIDIAS,True
352,10/11/2015 10:37,10/11/2015 10:37,A74.0,CONJUNTIVITIS POR CLAMIDIAS (H13.1*),True
353,10/11/2015 10:37,10/11/2015 10:37,A74.8,OTRAS ENFERMEDADES POR CLAMIDIAS,True
354,10/11/2015 10:37,10/11/2015 10:37,A74.9,"INFECCION POR CLAMIDIAS, NO ESPECIFICADA",True
355,10/11/2015 10:37,10/11/2015 10:37,A75,TIFUS,True
356,10/11/2015 10:37,10/11/2015 10:37,A75.0,TIFUS EPIDEMICO DEBIDO A RICKETTSIA PROWAZEKII TRANSMITIDO POR PIOJOS,True
357,10/11/2015 10:37,10/11/2015 10:37,A75.1,TIFUS RECRUDESCENTE (ENFERMEDAD DE BRILL),True
358,10/11/2015 10:37,10/11/2015 10:37,A75.2,TIFUS DEBIDO A RICKETTSIA TYPHI,True
359,10/11/2015 10:37,10/11/2015 10:37,A75.3,TIFUS DEBIDO A RICKETTSIA TSUTSUGAMUSHI,True
360,10/11/2015 10:37,10/11/2015 10:37,A75.9,"TIFUS, NO ESPECIFICADO",True
361,10/11/2015 10:37,10/11/2015 10:37,A77,FIEBRE MACULOSA (RICKETTSIOSIS TRANSMITIDA POR GARRAPATAS),True
362,10/11/2015 10:37,10/11/2015 10:37,A77.0,FIEBRE MACULOSA DEBIDA A RICKETTSIA RICKETTSII,True
363,10/11/2015 10:37,10/11/2015 10:37,A77.1,FIEBRE MACULOSA DEBIDA A RICKETTSIA CONORII,True
364,10/11/2015 10:37,10/11/2015 10:37,A77.2,FIEBRE MACULOSA DEBIDA A RICKETTSIA SIBERICA,True
365,10/11/2015 10:37,10/11/2015 10:37,A77.3,FIEBRE MACULOSA DEBIDA A RICKETTSIA AUSTRALIS,True
366,10/11/2015 10:37,10/11/2015 10:37,A77.8,OTRAS FIEBRES MACULOSAS,True
367,10/11/2015 10:37,10/11/2015 10:37,A77.9,"FIEBRE MACULOSA, NO ESPECIFICADA",True
368,10/11/2015 10:37,10/11/2015 10:37,A78.X,FIEBRE Q,True
369,10/11/2015 10:37,10/11/2015 10:37,A79,OTRAS RICKETTSIOSIS,True
370,10/11/2015 10:37,10/11/2015 10:37,A79.0,FIEBRE DE LAS TRINCHERAS,True
371,10/11/2015 10:37,10/11/2015 10:37,A79.1,RICKETTSIOSIS PUSTULOSA DEBIDA A RICKETTSIA AKARI,True
372,10/11/2015 10:37,10/11/2015 10:37,A79.8,OTRAS RICKETTSIOSIS ESPECIFICADAS,True
373,10/11/2015 10:37,10/11/2015 10:37,A79.9,"RICKETTSIOSIS, NO ESPECIFICADA",True
374,10/11/2015 10:37,10/11/2015 10:37,A80,POLIOMIELITIS AGUDA,True
375,10/11/2015 10:37,10/11/2015 10:37,A80.0,"POLIOMIELITIS AGUDA PARALITICA, ASOCIADA A VACUNA",True
376,10/11/2015 10:37,10/11/2015 10:37,A80.1,POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE IMPORTADO,True
377,10/11/2015 10:37,10/11/2015 10:37,A80.2,POLIOMIELITIS AGUDA PARALITICA DEBIDA A VIRUS SALVAJE AUTOCTONO,True
378,10/11/2015 10:37,10/11/2015 10:37,A80.3,"OTRAS POLIOMIELITIS AGUDAS PARALITICAS, Y LAS NO ESPECIFICADAS",True
379,10/11/2015 10:37,10/11/2015 10:37,A80.4,POLIOMIELITIS AGUDA NO PARALITICA,True
380,10/11/2015 10:37,10/11/2015 10:37,A80.9,"POLIOMIELITIS AGUDA, SIN OTRA ESPECIFICACION",True
381,10/11/2015 10:37,10/11/2015 10:37,A81,INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO,True
382,10/11/2015 10:37,10/11/2015 10:37,A81.0,ENFERMEDAD DE CREUTZFELDT-JAKOB,True
383,10/11/2015 10:37,10/11/2015 10:37,A81.1,PANENCEFALITIS ESCLEROSANTE SUBAGUDA,True
384,10/11/2015 10:37,10/11/2015 10:37,A81.2,LEUCOENCEFALOPATIA MULTIFOCAL PROGRESIVA,True
385,10/11/2015 10:37,10/11/2015 10:37,A81.8,OTRAS INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO,True
386,10/11/2015 10:37,10/11/2015 10:37,A81.9,"INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATIPICO, SIN OTRA ESPECIFICACION",True
387,10/11/2015 10:37,10/11/2015 10:37,A82,RABIA,True
388,10/11/2015 10:37,10/11/2015 10:37,A82.0,RABIA SELVATICA,True
389,10/11/2015 10:37,10/11/2015 10:37,A82.1,RABIA URBANA,True
390,10/11/2015 10:37,10/11/2015 10:37,A82.9,"RABIA, SIN OTRA ESPECIFICACION",True
391,10/11/2015 10:37,10/11/2015 10:37,A83,ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS,True
392,10/11/2015 10:37,10/11/2015 10:37,A83.0,ENCEFALITIS JAPONESA,True
393,10/11/2015 10:37,10/11/2015 10:37,A83.1,ENCEFALITIS EQUINA DEL OESTE,True
394,10/11/2015 10:37,10/11/2015 10:37,A83.2,ENCEFALITIS EQUINA DEL ESTE,True
395,10/11/2015 10:37,10/11/2015 10:37,A83.3,ENCEFALITIS DE SAN LUIS,True
396,10/11/2015 10:37,10/11/2015 10:37,A83.4,ENCEFALITIS AUSTRALIANA,True
397,10/11/2015 10:37,10/11/2015 10:37,A83.5,ENCEFALITIS DE CALIFORNIA,True
398,10/11/2015 10:37,10/11/2015 10:37,A83.6,ENFERMEDAD POR VIRUS ROCIO,True
399,10/11/2015 10:37,10/11/2015 10:37,A83.8,OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS,True
400,10/11/2015 10:37,10/11/2015 10:37,A83.9,"ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS, SIN OTRA ESPECIFICACION",True
401,10/11/2015 10:37,10/11/2015 10:37,A84,ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS,True
402,10/11/2015 10:37,10/11/2015 10:37,A84.0,ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS (ENCEFALITIS PRIMAVEROESTIVAL RUSA),True
403,10/11/2015 10:37,10/11/2015 10:37,A84.1,ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS,True
404,10/11/2015 10:37,10/11/2015 10:37,A84.8,OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR GARRAPATAS,True
405,10/11/2015 10:37,10/11/2015 10:37,A84.9,"ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS, SIN OTRA ESPECIFICACION",True
406,10/11/2015 10:37,10/11/2015 10:37,A85,"OTRAS ENCEFALITIS VIRALES, NO CLASIFICADAS EN OTRA PARTE",True
407,10/11/2015 10:37,10/11/2015 10:37,A85.0,ENCEFALITIS ENTEROVIRAL (G05.1*),True
408,10/11/2015 10:37,10/11/2015 10:37,A85.1,ENCEFALITIS POR ADENOVIRUS (G05.1* ),True
409,10/11/2015 10:37,10/11/2015 10:37,A85.2,"ENCEFALITIS VIRAL TRANSMITIDA POR ARTROPODOS, SIN OTRA ESPECIFICACION",True
410,10/11/2015 10:37,10/11/2015 10:37,A85.8,OTRAS ENCEFALITIS VIRALES ESPECIFICADAS,True
411,10/11/2015 10:37,10/11/2015 10:37,A86.X,"ENCEFALITIS VIRAL, NO ESPECIFICADA",True
412,10/11/2015 10:37,10/11/2015 10:37,A87,MENINGITIS VIRAL,True
413,10/11/2015 10:37,10/11/2015 10:37,A87.0,MENINGITIS ENTEROVIRAL (G02.0*),True
414,10/11/2015 10:37,10/11/2015 10:37,A87.1,MENINGITIS DEBIDA A ADENOVIRUS (G02.0*),True
415,10/11/2015 10:37,10/11/2015 10:37,A87.2,CORIOMENINGITIS LINFOCITICA,True
416,10/11/2015 10:37,10/11/2015 10:37,A87.8,OTRAS MENINGITIS VIRALES,True
417,10/11/2015 10:37,10/11/2015 10:37,A87.9,"MENINGITIS VIRAL, SIN OTRA ESPECIFICACION",True
418,10/11/2015 10:37,10/11/2015 10:37,A88,"OTRAS INFECCIONES VIRALES DEL SISTEMA NERVIOSO CENTRAL, NO CLASIFICADAS EN OTRA PARTE",True
419,10/11/2015 10:37,10/11/2015 10:37,A88.0,FIEBRE EXANTEMATICA ENTEROVIRAL (EXANTEMA DE BOSTON),True
420,10/11/2015 10:37,10/11/2015 10:37,A88.1,VERTIGO EPIDEMICO,True
421,10/11/2015 10:37,10/11/2015 10:37,A88.8,OTRAS INFECCIONES VIRALES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL,True
422,10/11/2015 10:37,10/11/2015 10:37,A89.X,"INFECCION VIRAL DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADA",True
423,10/11/2015 10:37,10/11/2015 10:37,A90.X,FIEBRE DEL DENGUE (DENGUE CLASICO),True
424,10/11/2015 10:37,10/11/2015 10:37,A91.X,FIEBRE DEL DENGUE HEMORRAGICO,True
425,10/11/2015 10:37,10/11/2015 10:37,A92,OTRAS FIEBRES VIRALES TRANSMITIDAS POR MOSQUITOS,True
426,10/11/2015 10:37,10/11/2015 10:37,A92.0,ENFERMEDAD POR VIRUS CHIKUNGUNYA,True
427,10/11/2015 10:37,10/11/2015 10:37,A92.1,FIEBRE DE O?NYONG-NYONG,True
428,10/11/2015 10:37,10/11/2015 10:37,A92.2,FIEBRE EQUINA VENEZOLANA,True
429,10/11/2015 10:37,10/11/2015 10:37,A92.3,FIEBRE DEL OESTE DEL NILO,True
430,10/11/2015 10:37,10/11/2015 10:37,A92.4,FIEBRE DEL VALLE DEL RIFT,True
431,10/11/2015 10:37,10/11/2015 10:37,A92.8,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS,True
432,10/11/2015 10:37,10/11/2015 10:37,A92.9,"FIEBRE VIRAL TRANSMITIDA POR MOSQUITO, SIN OTRA ESPECIFICACION",True
433,10/11/2015 10:37,10/11/2015 10:37,A93,"OTRAS FIEBRES VIRALES TRANSMITIDAS POR ARTROPODOS, NO CLASIFICADAS EN OTRA PARTE",True
434,10/11/2015 10:37,10/11/2015 10:37,A93.0,ENFERMEDAD POR VIRUS DE OROPOUCHE,True
435,10/11/2015 10:37,10/11/2015 10:37,A93.1,FIEBRE TRANSMITIDA POR FLEBOTOMOS,True
436,10/11/2015 10:37,10/11/2015 10:37,A93.2,FIEBRE DE COLORADO TRANSMITIDA POR GARRAPATAS,True
437,10/11/2015 10:37,10/11/2015 10:37,A93.8,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ARTROPODOS,True
438,10/11/2015 10:37,10/11/2015 10:37,A94.X,"FIEBRE VIRAL TRANSMITIDA POR ARTROPODOS, NO ESPECIFICADA",True
439,10/11/2015 10:37,10/11/2015 10:37,A95,FIEBRE AMARILLA,True
440,10/11/2015 10:37,10/11/2015 10:37,A95.0,FIEBRE AMARILLA SELVATICA,True
441,10/11/2015 10:37,10/11/2015 10:37,A95.1,FIEBRE AMARILLA URBANA,True
442,10/11/2015 10:37,10/11/2015 10:37,A95.9,"FIEBRE AMARILLA, NO ESPECIFICADA",True
443,10/11/2015 10:37,10/11/2015 10:37,A96,FIEBRE HEMORRAGICA POR ARENAVIRUS,True
444,10/11/2015 10:37,10/11/2015 10:37,A96.0,FIEBRE HEMORRAGICA DE JUNIN,True
445,10/11/2015 10:37,10/11/2015 10:37,A96.1,FIEBRE HEMORRAGICA DE MACHUPO,True
446,10/11/2015 10:37,10/11/2015 10:37,A96.2,FIEBRE DE LASSA,True
447,10/11/2015 10:37,10/11/2015 10:37,A96.8,OTRAS FIEBRES HEMORRAGICAS POR ARENAVIRUS,True
448,10/11/2015 10:37,10/11/2015 10:37,A96.9,"FIEBRE HEMORRAGICA POR ARENAVIRUS, SIN OTRA ESPECIFICACION",True
449,10/11/2015 10:37,10/11/2015 10:37,A98,"OTRAS FIEBRES VIRALES HEMORRAGICAS, NO CLASIFICADAS EN OTRA PARTE",True
450,10/11/2015 10:37,10/11/2015 10:37,A98.0,FIEBRE HEMORRAGICA DE CRIMEA-CONGO,True
451,10/11/2015 10:37,10/11/2015 10:37,A98.1,FIEBRE HEMORRAGICA DE OMSK,True
452,10/11/2015 10:37,10/11/2015 10:37,A98.2,ENFERMEDAD DE LA SELVA DE KYASANUR,True
453,10/11/2015 10:37,10/11/2015 10:37,A98.3,ENFERMEDAD POR EL VIRUS DE MARBURG,True
454,10/11/2015 10:37,10/11/2015 10:37,A98.4,ENFERMEDAD POR EL VIRUS DE EBOLA,True
455,10/11/2015 10:37,10/11/2015 10:37,A98.5,FIEBRES HEMORRAGICAS CON SINDROME RENAL,True
456,10/11/2015 10:37,10/11/2015 10:37,A98.8,OTRAS FIEBRES HEMORRAGICAS VIRALES ESPECIFICADAS,True
457,10/11/2015 10:37,10/11/2015 10:37,A99.X,"FIEBRE VIRAL HEMORRAGICA, NO ESPECIFICADA",True
458,10/11/2015 10:37,10/11/2015 10:37,B00,INFECCIONES HERPETICAS (HERPES SIMPLE),True
459,10/11/2015 10:37,10/11/2015 10:37,B00.0,ECZEMA HERPETICO,True
460,10/11/2015 10:37,10/11/2015 10:37,B00.1,DERMATITIS VESICULAR HERPETICA,True
461,10/11/2015 10:37,10/11/2015 10:37,B00.2,GINGIVOESTOMATITIS Y FARINGOAMIGDALITIS HERPETICA,True
462,10/11/2015 10:37,10/11/2015 10:37,B00.3,MENINGITIS HERPETICA (G02.0*),True
463,10/11/2015 10:37,10/11/2015 10:37,B00.4,ENCEFALITIS HERPETICA (G05.1*),True
464,10/11/2015 10:37,10/11/2015 10:37,B00.5,OCULOPATIA HERPETICA,True
465,10/11/2015 10:37,10/11/2015 10:37,B00.7,ENFERMEDAD HERPETICA DISEMINADA,True
466,10/11/2015 10:37,10/11/2015 10:37,B00.8,OTRAS FORMAS DE INFECCIONES HERPETICAS,True
467,10/11/2015 10:37,10/11/2015 10:37,B00.9,"INFECCION DEBIDA AL VIRUS DEL HERPES, NO ESPECIFICADA",True
468,10/11/2015 10:37,10/11/2015 10:37,B01,VARICELA,True
469,10/11/2015 10:37,10/11/2015 10:37,B01.0,MENINGITIS DEBIDA A VARICELA (G02.0*),True
470,10/11/2015 10:37,10/11/2015 10:37,B01.1,ENCEFALITIS DEBIDA A VARICELA (G05.1*),True
